bil_column,n_pairs,share_of_pairs,prevalence,lift_vs_prevalence
BIL_3770_PACK,3,0.004032258064516129,0.01720532217966091,0.23436109027256813
BIL_3958_PACK,2,0.002688172043010753,0.011598254393359013,0.23177384732567688
BIL_3950_PACK,2,0.002688172043010753,0.011982373214114233,0.22434387537222686
BIL_4004_PACK,3,0.004032258064516129,0.018443038379872174,0.21863306801534055
BIL_3822_PACK,1,0.0013440860215053765,0.006177911033813126,0.21756318829275542
BIL_4042_PACK,1,0.0013440860215053765,0.006231260870029129,0.2157004897628517
BIL_3995_PACK,1,0.0013440860215053765,0.006353965493325935,0.21153498912091587
BIL_3762_PACK,54,0.07258064516129033,0.3443305129053254,0.21078772412262683
BIL_3998_PACK,3,0.004032258064516129,0.020048868449973858,0.20112147848031725
BIL_4001_PACK,1,0.0013440860215053765,0.006903468806350764,0.1946971963238105
BIL_4047_PACK,2,0.002688172043010753,0.014484480532644764,0.18558981365967644
BIL_4046_PACK,2,0.002688172043010753,0.014521825417995966,0.18511254374945685
BIL_3997_PACK,6,0.008064516129032258,0.04455244822398395,0.181011738984321
BIL_3776_PACK,1,0.0013440860215053765,0.007789076087536411,0.17256039181028135
BIL_4184_PACK,1,0.0013440860215053765,0.007794411071158011,0.17244228065914496
BIL_4078_PACK,2,0.002688172043010753,0.01574887165096403,0.1706898184573244
BIL_3767_PACK,2,0.002688172043010753,0.017722815590956134,0.15167861050151163
BIL_SUBSCRIBER_STATUS_ORIG_Active,77,0.10349462365591398,0.6871992402983322,0.1506035187276751
BIL_3981_PACK,2,0.002688172043010753,0.018539068085060978,0.14500038678734434
BIL_4150_PACK,2,0.002688172043010753,0.018907181954951398,0.14217729799266973
BIL_3791_PACK,1,0.0013440860215053765,0.00966699032233971,0.1390387262930523
BIL_SUBSCRIBER_STATUS_ORIG_Barring,11,0.01478494623655914,0.10688639685876164,0.13832392775009325
BIL_3954_PACK,2,0.002688172043010753,0.020593036779377086,0.13053791297565326
BIL_4048_PACK,1,0.0013440860215053765,0.011518229639035009,0.11669206671746678
BIL_3794_PACK,1,0.0013440860215053765,0.012921330331515882,0.10402071512923648
BIL_3796_PACK,1,0.0013440860215053765,0.013017360036704687,0.10325334919795524
BIL_3983_PACK,1,0.0013440860215053765,0.013598873251459118,0.09883804317105169
BIL_3787_PACK,1,0.0013440860215053765,0.01362554816956712,0.09864454661041924
BIL_3821_PACK,1,0.0013440860215053765,0.013716242891134324,0.09799228784247793
BIL_3757_PACK,1,0.0013440860215053765,0.014937954140480788,0.08997791858678957
BIL_3839_PACK,1,0.0013440860215053765,0.015028648862047994,0.08943492085303896
BIL_3765_PACK,3,0.004032258064516129,0.045800834391438415,0.08803896518684128
BIL_3774_PACK,1,0.0013440860215053765,0.01647976440712327,0.08155978376270986
BIL_3926_PACK,3,0.004032258064516129,0.05078370909401308,0.07940062150740963
BIL_3753_PACK,1,0.0013440860215053765,0.019942168777541854,0.06739918995265136
BIL_3948_PACK,1,0.0013440860215053765,0.02027827274570267,0.0662820763070273
BIL_3971_PACK,1,0.0013440860215053765,0.020737081337160294,0.0648155832372037
BIL_3975_PACK,1,0.0013440860215053765,0.021185219961374718,0.06344451574993976
BIL_3766_PACK,1,0.0013440860215053765,0.022993779409097213,0.05845433226055934
BIL_3884_PACK,1,0.0013440860215053765,0.023991421346336465,0.05602360952702041
BIL_3737_PACK,10,0.013440860215053764,0.2784861450475347,0.048264017632760677
BIL_3764_PACK,2,0.002688172043010753,0.05666819602863819,0.04743704990453978
BIL_3740_PACK,5,0.006720430107526882,0.14532495385239166,0.046244157863988763
BIL_4103_PACK,1,0.0013440860215053765,0.02931040001707195,0.04585696615271401
BIL_4025_PACK,1,0.0013440860215053765,0.03418124006359301,0.03932233058264566
BIL_3960_PACK,2,0.002688172043010753,0.07629026578888402,0.03523610797804347
BIL_3750_PACK,11,0.01478494623655914,0.42279211702820074,0.03496977744164744
BIL_3961_PACK,1,0.0013440860215053765,0.040759274869026155,0.03297620052918989
BIL_3920_PACK,1,0.0013440860215053765,0.04137813296913179,0.03248300309992403
BIL_4036_PACK,3,0.004032258064516129,0.12622037750344106,0.03194617338556288
BIL_3744_PACK,9,0.012096774193548387,0.4017509416246092,0.03011013277188894
BIL_3996_PACK,1,0.0013440860215053765,0.045662124817276814,0.029435468167193685
BIL_3745_PACK,9,0.012096774193548387,0.417115694454818,0.02900100464778534
BIL_3760_PACK,2,0.002688172043010753,0.09362896255908494,0.028710902796924304
BIL_3749_PACK,9,0.012096774193548387,0.42820179042050344,0.02825017191466923
BIL_3955_PACK,1,0.0013440860215053765,0.04828693675910415,0.027835396314552067
BIL_3957_PACK,1,0.0013440860215053765,0.0491618740730466,0.027340007818015277
BIL_3964_PACK,2,0.002688172043010753,0.10552064105163197,0.025475319484605973
BIL_3929_PACK,5,0.006720430107526882,0.28100425731693,0.023915759041142425
BIL_3758_PACK,2,0.002688172043010753,0.11416331451862442,0.023546723869621082
BIL_3928_PACK,1,0.0013440860215053765,0.06778096691243157,0.01982984431664784
BIL_3748_PACK,10,0.013440860215053764,0.7275423864448736,0.018474332857405535
BIL_3746_PACK,3,0.004032258064516129,0.2405544114979567,0.01676235342934203
BIL_3739_PACK,3,0.004032258064516129,0.27822473085007626,0.01449280965137835
BIL_3754_PACK,1,0.0013440860215053765,0.09767288014425796,0.01376109744608973
BIL_3742_PACK,2,0.002688172043010753,0.24766060968192827,0.010854257552152462
BIL_3771_PACK,1,0.0013440860215053765,0.13184878522422935,0.01019414793408638
BIL_SUBSCRIBER_TYPE_ORIG_Postpaid,1,0.0013440860215053765,0.20145965151886983,0.006671738044674826
BIL_3927_PACK,2,0.002688172043010753,0.5190565614963563,0.0051789578292993485
BIL_3933_PACK,2,0.002688172043010753,0.5208971308458084,0.0051606581872428925
BIL_3935_PACK,1,0.0013440860215053765,0.3880827135860693,0.0034634009051456604
BIL_3922_PACK,1,0.0013440860215053765,0.5144257957128071,0.002612788924480278
